ISEI_parent,cog_abil,sch_satisfaction,class_size,age,schooltype,immigrant,youthidCUF,classidCUF,schoolidCUF,pos_indegree,pos_outdegree,pos_isolate,neg_indegree,neg_outdegree,neg_isolate,reciprocal,non_reciprocal,german,sch_combo,sch_int,sch_comp,sch_secondary,sch_specneed,sexgirl
1.7076254494535383,0.5346173013725404,10,-0.43857634060386785,0.4087141829980414,5,0,20350224,203502,2035,5,5,0,1,3,0,1,4,1,0,0,0,1,0,0
0.46173565303914693,0.9874054239635698,5,-0.43857634060386785,-1.0068622123632807,5,0,20350225,203502,2035,1,5,0,5,5,0,1,4,1,0,0,0,1,0,0
1.5979892732037246,1.5911229207516089,8,-0.43857634060386785,0.4087141829980414,5,0,20350227,203502,2035,2,2,0,0,5,0,1,2,1,0,0,0,1,0,0
-1.1027402528852448,-0.22002956961250858,8,0.5646238715648214,0.4087141829980414,5,0,20350401,203504,2035,3,3,0,0,5,0,3,1,0,0,0,0,1,0,1
2.4371374937969237,0.9874054239635698,5,0.5646238715648214,-1.0068622123632807,5,0,20350402,203504,2035,6,5,0,1,2,0,5,0,1,0,0,0,1,0,1
0.6592478913710418,1.4401935465545992,8,0.5646238715648214,-1.0068622123632807,5,0,20350403,203504,2035,4,5,0,0,2,0,4,1,1,0,0,0,1,0,1
-0.8547339609503325,0.2327585529785208,9,0.5646238715648214,-1.0068622123632807,5,0,20350404,203504,2035,4,4,0,0,3,0,4,1,0,0,0,0,1,0,1
-0.6187235338853173,1.5911229207516089,8,0.5646238715648214,-1.0068622123632807,5,0,20350407,203504,2035,4,4,0,0,2,0,2,3,1,0,0,0,1,0,1
-1.2073547886055986,0.5346173013725404,7,0.5646238715648214,-1.0068622123632807,5,0,20350408,203504,2035,3,4,0,0,4,0,3,2,1,0,0,0,1,0,1
1.9790652479769217,0.6855466755695502,5,0.5646238715648214,-1.0068622123632807,5,0,20350410,203504,2035,5,5,0,5,2,0,4,1,1,0,0,0,1,0,1
1.8618970233082324,2.0439110433426384,3,0.5646238715648214,0.4087141829980414,5,0,20350411,203504,2035,3,3,0,2,1,0,3,1,1,0,0,0,1,0,0
2.5481685095938533,0.83647604976656,7,0.5646238715648214,-1.0068622123632807,5,0,20350412,203504,2035,1,5,0,2,2,0,0,5,1,0,0,0,1,0,1
-0.7637890815934995,2.0439110433426384,6,0.5646238715648214,-1.0068622123632807,5,0,20350413,203504,2035,1,5,0,9,3,0,1,4,1,0,0,0,1,0,1
0.8486701241813274,1.1383347981605796,6,0.5646238715648214,-1.0068622123632807,5,0,20350414,203504,2035,6,3,0,4,4,0,3,1,1,0,0,0,1,0,1
